緯度,経度,SUM(kWh/kWp)
76.5,34.5,460.4096519
76.5,35.5,460.7622235
76.5,36.5,465.4523129
76.5,37.5,465.6020795
76.5,38.5,466.2413834
76.5,39.5,466.2955943
76.5,40.5,470.9421426
76.5,41.5,470.9499863
76.5,42.5,470.9402195
76.5,43.5,470.9451727
76.5,44.5,469.938975
76.5,45.5,470.013024
76.5,46.5,470.4976469
76.5,47.5,471.0253667
76.5,48.5,473.1354475
76.5,49.5,473.5709142
76.5,50.5,474.1927368
76.5,51.5,474.8325813
76.5,52.5,479.7121614
76.5,53.5,480.1699239
76.5,54.5,480.9757812
76.5,55.5,481.8422628
76.5,56.5,476.6466804
76.5,57.5,478.0365916
76.5,58.5,481.2857255
76.5,59.5,483.4563152
76.5,60.5,469.976693
76.5,61.5,471.0089427
76.5,62.5,471.6085046
76.5,63.5,471.576538
76.5,64.5,480.7509566
76.5,65.5,481.4273295
76.5,66.5,481.7718426
76.5,67.5,481.528156
76.5,68.5,474.0434297
76.5,69.5,473.1899814
76.5,70.5,472.7390495
76.5,71.5,472.5015172
76.5,72.5,510.560266
76.5,73.5,510.6114063
76.5,74.5,510.669698
76.5,75.5,510.7330442
76.5,76.5,521.0091248
76.5,77.5,521.0592796
76.5,78.5,521.1062995
76.5,79.5,521.3317066
76.5,80.5,514.6320179
76.5,81.5,514.8398391
76.5,82.5,514.9071528
76.5,83.5,514.9815406
76.5,84.5,496.7890605
76.5,85.5,497.0412166
76.5,86.5,497.29592
76.5,87.5,497.3928217
76.5,88.5,493.0980847
76.5,89.5,493.2091403
76.5,90.5,493.64604
76.5,91.5,494.0281341
76.5,92.5,507.1692628
76.5,93.5,507.3160237
76.5,94.5,507.9150215
76.5,95.5,508.2962298
76.5,96.5,495.424689
76.5,97.5,494.8602756
76.5,98.5,495.2833905
76.5,99.5,495.3374305
76.5,100.5,486.9614596
76.5,101.5,487.8436639
76.5,102.5,488.360168
76.5,103.5,488.9493182
76.5,104.5,474.8276022
76.5,105.5,475.403872
76.5,106.5,475.7590965
76.5,107.5,475.8784261
76.5,108.5,471.2440778
76.5,109.5,471.0498437
76.5,110.5,470.4888896
76.5,111.5,469.4595131
76.5,112.5,528.7897211
76.5,113.5,527.9558116
76.5,114.5,527.2817487
76.5,115.5,526.8390251
76.5,116.5,569.1518894
76.5,117.5,568.965907
76.5,118.5,568.76493
76.5,119.5,568.7624707
76.5,120.5,571.8099216
76.5,121.5,571.9822854
76.5,122.5,571.9518276
76.5,123.5,571.5659282
76.5,124.5,570.5271977
76.5,125.5,570.5031152
76.5,126.5,570.464496
76.5,127.5,570.2518371
76.5,128.5,566.6018614
76.5,129.5,566.3782351
76.5,130.5,566.1707193
76.5,131.5,566.1415886
76.5,132.5,552.7113564
76.5,133.5,553.0768389
76.5,134.5,552.9241315
76.5,135.5,553.1632478
76.5,136.5,525.3512067
76.5,137.5,526.181231
76.5,138.5,526.1516067
76.5,139.5,526.2693816
76.5,140.5,529.7672493
76.5,141.5,530.3202796
76.5,142.5,529.709741
76.5,143.5,529.7519778
76.5,144.5,569.8193946
76.5,145.5,569.7760193
76.5,146.5,569.8061723
76.5,147.5,570.3976618
76.5,148.5,556.0360496
76.5,149.5,556.1112574
76.5,150.5,556.7162502
76.5,151.5,556.9659633
76.5,152.5,564.0195621
76.5,153.5,564.4346409
76.5,154.5,564.6733939
76.5,155.5,565.0885621
76.5,156.5,568.981923
76.5,157.5,569.4167831
76.5,158.5,569.6679386
76.5,159.5,569.909675
76.5,160.5,574.9380448
76.5,161.5,574.9951404
76.5,162.5,575.2327326
76.5,163.5,575.4739012
76.5,164.5,578.0671297
76.5,165.5,578.297537
76.5,166.5,578.3449833
76.5,167.5,578.5498909
76.5,168.5,586.6651539
76.5,169.5,586.8850631
76.5,170.5,586.914074
76.5,171.5,587.1180654
76.5,172.5,580.5570534
76.5,173.5,580.5796605
76.5,174.5,580.5868727
76.5,175.5,580.5947863
76.5,176.5,588.7667978
76.5,177.5,588.7609175
76.5,178.5,588.7568023
76.5,179.5,588.5737697
77.5,-179.5,566.9163441
77.5,-178.5,566.742355
77.5,-177.5,566.92661
77.5,-176.5,566.560343
77.5,-175.5,562.2488055
77.5,-174.5,562.2605174
77.5,-173.5,562.2693839
77.5,-172.5,562.2730171
77.5,-171.5,562.8904733
77.5,-170.5,562.8993739
77.5,-169.5,563.0965822
77.5,-168.5,563.294056
77.5,-167.5,555.5914041
77.5,-166.5,555.6025995
77.5,-165.5,555.6186163
77.5,-164.5,555.6350699
77.5,-163.5,555.303712
77.5,-162.5,555.3125287
77.5,-161.5,555.3295825
77.5,-160.5,555.5254175
77.5,-159.5,555.7055771
77.5,-158.5,555.7235588
77.5,-157.5,555.7436084
77.5,-156.5,556.1300133
77.5,-155.5,555.192344
77.5,-154.5,555.7492815
77.5,-153.5,555.5885346
77.5,-152.5,555.7846395
77.5,-151.5,554.5554251
77.5,-150.5,554.3955888
77.5,-149.5,554.5966673
77.5,-148.5,554.8047878
77.5,-147.5,555.903695
77.5,-146.5,555.9276539
77.5,-145.5,556.1377972
77.5,-144.5,556.1612927
77.5,-143.5,551.9859445
77.5,-142.5,551.8327195
77.5,-141.5,551.6823595
77.5,-140.5,552.0800557
77.5,-139.5,551.9868091
77.5,-138.5,552.0138715
77.5,-137.5,552.0427119
77.5,-136.5,552.0723404
77.5,-135.5,549.6198976
77.5,-134.5,549.8346324
77.5,-133.5,549.8561899
77.5,-132.5,549.8797234
77.5,-131.5,548.6975335
77.5,-130.5,548.7110895
77.5,-129.5,548.7302932
77.5,-128.5,548.7504524
77.5,-127.5,548.9092801
77.5,-126.5,548.9289378
77.5,-125.5,549.1281199
77.5,-124.5,548.9487509
77.5,-123.5,539.8124757
77.5,-122.5,539.7920646
77.5,-121.5,539.5683157
77.5,-120.5,538.3555515
77.5,-119.5,525.3144574
77.5,-118.5,525.0382974
77.5,-117.5,525.0081217
77.5,-116.5,525.0543411
77.5,-115.5,510.8473589
77.5,-114.5,510.9744612
77.5,-113.5,510.8558875
77.5,-112.5,510.2814941
77.5,-111.5,533.2158162
77.5,-110.5,533.3169903
77.5,-109.5,533.8141498
77.5,-108.5,534.8685196
77.5,-107.5,553.4943134
77.5,-106.5,553.7010166
77.5,-105.5,553.1611929
77.5,-104.5,553.2081005
77.5,-103.5,552.3385872
77.5,-102.5,551.4027055
77.5,-101.5,551.1400896
77.5,-100.5,551.1116915
77.5,-99.5,552.8448948
77.5,-98.5,552.7834751
77.5,-97.5,552.1041544
77.5,-96.5,552.6929573
77.5,-95.5,505.3322757
77.5,-94.5,505.4135694
77.5,-93.5,505.2383738
77.5,-92.5,506.0565083
77.5,-91.5,483.7042432
77.5,-90.5,484.7587929
77.5,-89.5,486.4390057
77.5,-88.5,488.6048148
77.5,-87.5,546.9811147
77.5,-86.5,549.1375551
77.5,-85.5,551.9350663
77.5,-84.5,554.9348981
77.5,-83.5,493.4840381
77.5,-82.5,497.2433092
77.5,-81.5,501.6115446
77.5,-80.5,504.8071618
77.5,-79.5,481.9585212
77.5,-78.5,477.4229145
77.5,-77.5,468.8311659
77.5,-76.5,464.4325672
77.5,-75.5,533.3429049
77.5,-74.5,530.108855
77.5,-73.5,529.8202169
77.5,-72.5,532.0707594
77.5,-71.5,429.2441039
77.5,-70.5,432.168894
77.5,-69.5,436.4908175
77.5,-68.5,442.7020319
77.5,-67.5,480.0067063
77.5,-66.5,484.6351231
77.5,-65.5,489.1516219
77.5,-64.5,492.670731
77.5,-63.5,685.9676066
77.5,-62.5,689.2150198
77.5,-61.5,691.8996075
77.5,-60.5,694.7563553
77.5,-59.5,829.2358065
77.5,-58.5,832.8981374
77.5,-57.5,836.0632858
77.5,-56.5,838.5058557
77.5,-55.5,865.2223275
77.5,-54.5,867.0165367
77.5,-53.5,868.650862
77.5,-52.5,870.1548203
77.5,-51.5,889.0321853
77.5,-50.5,890.3460984
77.5,-49.5,891.5797626
77.5,-48.5,892.7728735
77.5,-47.5,899.726726
77.5,-46.5,900.7997461
77.5,-45.5,901.6780212
77.5,-44.5,902.4138733
77.5,-43.5,908.2975478
77.5,-42.5,908.7063285
77.5,-41.5,908.8397376
77.5,-40.5,908.8007606
77.5,-39.5,920.1726942
77.5,-38.5,919.6973493
77.5,-37.5,918.8251543
77.5,-36.5,917.8505444
77.5,-35.5,924.7494896
77.5,-34.5,923.4226491
77.5,-33.5,921.9145384
77.5,-32.5,920.2094606
77.5,-31.5,882.0251926
77.5,-30.5,879.9080915
77.5,-29.5,877.3425025
77.5,-28.5,874.3437062
77.5,-27.5,700.5036853
77.5,-26.5,694.1707738
77.5,-25.5,685.7166265
77.5,-24.5,676.0223459
77.5,-23.5,515.4543157
77.5,-22.5,507.8639903
77.5,-21.5,499.8629078
77.5,-20.5,495.0337608
77.5,-19.5,508.5996039
77.5,-18.5,505.0611982
77.5,-17.5,501.7497049
77.5,-16.5,500.9401187
77.5,-15.5,537.2658622
77.5,-14.5,537.0740304
77.5,-13.5,536.8805967
77.5,-12.5,536.6776729
77.5,-11.5,524.7884259
77.5,-10.5,524.0669428
77.5,-9.5,523.0536844
77.5,-8.5,521.1984415
77.5,-7.5,501.257188
77.5,-6.5,498.3883658
77.5,-5.5,494.8260206
77.5,-4.5,491.0243437
77.5,-3.5,487.8154504
77.5,-2.5,484.4143769
77.5,-1.5,481.9494156
77.5,-0.5,479.2214001
77.5,0.5,415.5717927
77.5,1.5,413.9499864
77.5,2.5,412.0173557
77.5,3.5,410.6959827
77.5,4.5,385.6598471
77.5,5.5,384.8999465
77.5,6.5,385.1520938
77.5,7.5,385.3402705
77.5,8.5,379.0629782
77.5,9.5,380.219678
77.5,10.5,382.0726683
77.5,11.5,384.0917612
77.5,12.5,380.3471401
77.5,13.5,385.8564782
77.5,14.5,390.578272
77.5,15.5,393.6171641
77.5,16.5,367.7881639
77.5,17.5,369.09115
77.5,18.5,367.2597283
77.5,19.5,365.6229318
77.5,20.5,408.3354612
77.5,21.5,408.6074992
77.5,22.5,408.0704102
77.5,23.5,407.9191331
77.5,24.5,439.1861939
77.5,25.5,438.3698246
77.5,26.5,438.2782221
77.5,27.5,438.0091182
77.5,28.5,454.2506537
77.5,29.5,454.0485263
77.5,30.5,454.0482808
77.5,31.5,454.0724845
77.5,32.5,458.7812684
77.5,33.5,459.04935
77.5,34.5,459.1212348
77.5,35.5,459.5459599
77.5,36.5,466.5084884
77.5,37.5,466.5749699
77.5,38.5,466.7986679
77.5,39.5,466.8223975
77.5,40.5,466.5738801
77.5,41.5,466.743697
77.5,42.5,466.7118178
77.5,43.5,466.6982547
77.5,44.5,464.4272032
77.5,45.5,464.6375598
77.5,46.5,464.688329
77.5,47.5,464.929947
77.5,48.5,465.9854656
77.5,49.5,466.0926954
77.5,50.5,466.1902557
77.5,51.5,466.291299
77.5,52.5,471.5458068
77.5,53.5,471.6340627
77.5,54.5,472.0920624
77.5,55.5,472.3911189
77.5,56.5,470.8678074
77.5,57.5,471.2166562
77.5,58.5,472.1481686
77.5,59.5,472.7320981
77.5,60.5,481.8870874
77.5,61.5,482.453904
77.5,62.5,483.0104852
77.5,63.5,483.7533607
77.5,64.5,480.1555981
77.5,65.5,481.0261535
77.5,66.5,482.1673798
77.5,67.5,482.5792071
77.5,68.5,486.5338509
77.5,69.5,486.2632774
77.5,70.5,486.2578451
77.5,71.5,486.2629983
77.5,72.5,509.1711486
77.5,73.5,509.2275494
77.5,74.5,509.4691492
77.5,75.5,509.5360025
77.5,76.5,515.2552987
77.5,77.5,515.322394
77.5,78.5,515.5746016
77.5,79.5,515.8422819
77.5,80.5,500.4608782
77.5,81.5,500.6999376
77.5,82.5,500.762319
77.5,83.5,501.1980862
77.5,84.5,502.5406256
77.5,85.5,502.5935127
77.5,86.5,502.6371921
77.5,87.5,502.6940375
77.5,88.5,491.3508334
77.5,89.5,491.7897026
77.5,90.5,492.0611233
77.5,91.5,492.1578426
77.5,92.5,485.9290204
77.5,93.5,486.1535958
77.5,94.5,486.9427763
77.5,95.5,487.164218
77.5,96.5,507.3414148
77.5,97.5,506.793401
77.5,98.5,507.0421681
77.5,99.5,507.7614021
77.5,100.5,478.6116228
77.5,101.5,478.768363
77.5,102.5,478.7241737
77.5,103.5,478.7425833
77.5,104.5,439.9710177
77.5,105.5,439.5169348
77.5,106.5,439.4798786
77.5,107.5,439.0813403
77.5,108.5,523.9254284
77.5,109.5,523.9406973
77.5,110.5,523.5464837
77.5,111.5,523.3145728
77.5,112.5,545.2244357
77.5,113.5,545.0661937
77.5,114.5,545.0886847
77.5,115.5,545.111374
77.5,116.5,545.2602072
77.5,117.5,545.2725871
77.5,118.5,545.476117
77.5,119.5,545.4904013
77.5,120.5,552.7685288
77.5,121.5,552.5927083
77.5,122.5,552.5917751
77.5,123.5,552.6001707
77.5,124.5,551.9271331
